,Source Code,Reporting Code,Session Code,Session Name,Total Fees,Att. Entered Date,Checked In,Reg Method,Organization,City,State,Zip,Country,Age Ranges,Gender/Sex,combined_id,domain,Year
6611,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/13/2020 3:37:16 PM,False,WEB,None,Carmel,CA,93923,United States,18-24,Male,6611,gmail.com,2020
6612,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/3/2019 9:58:26 AM,False,WEB,None,San Jose,CA,95110,United States,18-24,Male,6612,gmail.com,2020
6613,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/2/2019 10:59:08 AM,False,WEB,None,San Francisco,CA,94116,United States,35-44,Male,6613,gmail.com,2020
6614,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/20/2020 5:56:23 PM,False,WEB,None,San Leandro,CA,94578,United States,18-24,Female,6614,gmail.com,2020
6615,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/27/2020 12:14:49 PM,False,WEB,None,San jose,CA,95121,United States,25-34,Male,6615,gmail.com,2020
6616,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:37:14 AM,False,WEB,None,Folsom,CA,95630,United States,25-34,Female,6616,gmail.com,2020
6617,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:09:34 AM,False,WEB,None,FOLSOM,CA,95630,United States,25-34,Male,6617,hotmail.com,2020
6618,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 8:57:23 PM,False,WEB,None,San Diego,CA,92126,United States,25-34,Male,6618,gmail.com,2020
6619,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/1/2019 6:37:10 PM,False,WEB,None,SAN JOSE,CA,95128,United States,18-24,Male,6619,yahoo.com,2020
6620,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:08:07 AM,False,WEB,None,anaheim,CA,92805,United States,25-34,Male,6620,yahoo.com,2020
6621,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 12:47:00 AM,False,WEB,None,Seattle,WA,98102,United States,25-34,Female,6621,gmail.com,2020
6622,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 12:55:31 AM,False,WEB,None,Walnut,CA,91789,United States,25-34,Female,6622,gmail.com,2020
6623,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/15/2020 11:33:13 AM,False,Unknown,None,Santa Rosa,CA,95407,United States,18-24,Female,6623,gmail.com,2020
6624,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/11/2020 4:35:48 PM,False,WEB,None,Livermore,CA,94551,United States,18-24,Female,6624,gmail.com,2020
6625,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 5:35:09 AM,False,WEB,None,Nepean,ON,K2j0h5,Canada,25-34,Prefer not to respond,6625,gmail.com,2020
6626,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/10/2020 6:40:15 PM,False,Unknown,None,Benicia,CA,94510,United States,25-34,Female,6626,icloud.com,2020
6627,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/29/2020 8:18:42 PM,False,WEB,None,Sunnyvale,CA,94086,United States,18-24,Female,6627,icloud.com,2020
6628,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/26/2020 4:18:01 PM,False,WEB,None,San Jose,CA,95173,United States,18-24,Prefer not to respond,6628,gmail.com,2020
6629,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/26/2020 4:34:47 PM,False,WEB,None,San Jose,CA,95173,United States,45-54,Prefer not to respond,6629,gmail.com,2020
6630,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/15/2020 2:19:35 PM,False,WEB,None,Morgan Hill,CA,95037,United States,18-24,Male,6630,spennlaw.com,2020
6631,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:50:41 PM,False,WEB,None,Cupertino,CA,95014,United States,18-24,Female,6631,yahoo.com,2020
6632,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:08:27 AM,False,WEB,None,Cincinnati,OH,45212,United States,25-34,Female,6632,gmail.com,2020
6633,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/9/2020 8:03:30 PM,False,Unknown,None,Naugatuck,CT,06770,United States,Prefer not to say,Male,6633,gmail.com,2020
6634,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/18/2019 7:05:15 PM,False,WEB,None,Puyallup,WA,98375,United States,18-24,Male,6634,gmail.com,2020
6635,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/7/2020 9:39:58 PM,False,WEB,None,Belmont,CA,94002,United States,Prefer not to say,Female,6635,gmail.com,2020
6636,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 3:15:01 PM,False,WEB,None,Westminster,CA,92683,United States,25-34,Male,6636,gmail.com,2020
6637,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 12:45:00 PM,False,Unknown,None,Berkeley,CA,94704,United States,25-34,Female,6637,gmail.com,2020
6638,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:02:15 AM,False,WEB,None,Salinas,CA,93906,United States,25-34,Female,6638,gmail.com,2020
6639,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/17/2020 1:23:46 PM,False,Unknown,None,Richmond,CA,94804,United States,18-24,Male,6639,gmail.com,2020
6640,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/27/2020 9:22:38 PM,False,WEB,None,Sacramento,CA,95826,United States,18-24,Female,6640,gmail.com,2020
6641,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:05:47 AM,False,WEB,None,San Juan Bautista,CA,95045,United States,18-24,Female,6641,gmail.com,2020
6642,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/12/2020 7:49:55 PM,False,WEB,None,Watsonville,CA,95023,United States,35-44,Female,6642,gmail.com,2020
6643,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/12/2020 8:10:37 PM,False,WEB,None,Hollister,CA,95023,United States,11-17,Female,6643,gmail.com,2020
6644,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/12/2020 8:00:25 PM,False,WEB,None,Hollister,CA,95023,United States,11-17,Female,6644,gmail.com,2020
6645,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/7/2020 3:06:20 PM,False,WEB,None,Riverside,CA,95127,United States,25-34,Male,6645,hotmail.com,2020
6646,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 6:28:05 PM,False,WEB,None,Newark,CA,94560,United States,11-17,Female,6646,gmail.com,2020
6647,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/21/2020 10:32:55 AM,False,WEB,None,san jose,CA,95110,United States,18-24,Male,6647,gmail.com,2020
6648,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/27/2020 3:18:57 PM,False,WEB,None,SAN JOSE,CA,95138,United States,25-34,Male,6648,gmail.com,2020
6649,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:45:41 AM,False,WEB,None,San jose,CA,95127,United States,25-34,Male,6649,gmail.com,2020
6650,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:34:23 AM,False,WEB,None,West Covina,CA,91792,United States,18-24,Male,6650,gmail.com,2020
6651,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:13:12 AM,False,WEB,None,Elk Grove,CA,95624,United States,25-34,Male,6651,yahoo.com,2020
6652,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:59:49 AM,False,WEB,None,Elk Grove,CA,95757,United States,25-34,Female,6652,gmail.com,2020
6653,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 4:29:54 PM,False,WEB,None,Pacifica,CA,94044,United States,18-24,Male,6653,gmail.com,2020
6654,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:09:21 AM,False,WEB,None,Elk Grove,CA,95757,United States,18-24,Male,6654,gmail.com,2020
6655,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/17/2019 9:07:12 PM,False,WEB,None,San Jose,CA,95125,United States,25-34,Male,6655,yahoo.com,2020
6656,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 6:22:24 PM,False,WEB,None,Newark,CA,94560,United States,11-17,Female,6656,gmail.com,2020
6657,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/22/2020 7:20:06 PM,False,WEB,None,San Jose,CA,95133,United States,18-24,Male,6657,gmail.com,2020
6658,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/12/2019 8:26:07 AM,False,WEB,None,Sacramento,CA,95823,United States,18-24,Female,6658,gmail.com,2020
6659,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:04:31 AM,False,WEB,None,Fremont,CA,94538,United States,25-34,Male,6659,live.com,2020
6660,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 8:43:33 PM,False,WEB,None,Martinez,CA,94553,United States,25-34,Male,6660,hotmail.com,2020
6661,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 1:34:32 PM,False,WEB,None,Morgan Hill,CA,95037,United States,25-34,Male,6661,yahoo.com,2020
6662,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/2/2019 11:07:12 PM,False,WEB,None,Antioch,CA,94509-3656,United States,45-54,Male,6662,yahoo.com,2020
6663,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:08:42 AM,False,WEB,None,daly city,CA,94014,United States,25-34,Female,6663,gmail.com,2020
6664,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:59:52 AM,False,WEB,None,San Jose,CA,95122,United States,25-34,Female,6664,yahoo.com,2020
6665,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:36:16 AM,False,WEB,None,Richmond,CA,94804,United States,18-24,Male,6665,gmail.com,2020
6666,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 6:36:24 PM,False,WEB,None,San Jose,CA,95122,United States,11-17,Male,6666,gmail.com,2020
6667,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/27/2020 6:12:36 PM,False,Unknown,None,San jose,CA,95148,United States,25-34,Male,6667,gmail.com,2020
6668,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 12:23:08 PM,False,WEB,None,Santa Barbara,CA,93109,United States,25-34,Male,6668,gmail.com,2020
6669,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/7/2020 9:10:50 AM,False,WEB,None,Salinas,CA,93906,United States,18-24,Female,6669,gmail.com,2020
6670,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/7/2020 10:18:03 PM,False,WEB,None,Modesto,CA,95355,United States,18-24,Female,6670,gmail.com,2020
6671,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/8/2020 11:48:44 AM,False,WEB,None,UNION CITY,CA,94587,United States,25-34,Female,6671,yahoo.com,2020
6672,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/23/2019 10:13:40 PM,False,WEB,None,San Jose,CA,95112,United States,25-34,Male,6672,gmail.com,2020
6673,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:21:37 AM,False,WEB,None,El Sobrante,CA,94803,United States,25-34,Male,6673,yahoo.com,2020
6674,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/11/2020 7:31:45 PM,False,WEB,None,San Jose,CA,95119,United States,18-24,Female,6674,gmail.com,2020
6675,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/2/2020 6:30:58 AM,False,WEB,None,San Jose,CA,95111,United States,25-34,Male,6675,yahoo.com,2020
6676,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/4/2020 4:57:41 PM,False,WEB,None,Modesto,CA,95350,United States,25-34,Female,6676,gmail.com,2020
6677,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/2/2020 7:21:56 PM,False,Unknown,None,Hollister,CA,95023,United States,18-24,Female,6677,csumb.edu,2020
6678,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:52:24 AM,False,WEB,None,Pittsburg,CA,94565,United States,18-24,Female,6678,yahoo.com,2020
6679,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 9:11:46 PM,False,WEB,None,Hollister,CA,95023,United States,25-34,Male,6679,gmail.com,2020
6680,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/6/2019 4:22:36 PM,False,Unknown,None,San Jose,CA,95119,United States,18-24,Male,6680,gmail.com,2020
6681,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$95.00,4/9/2020 10:56:28 PM,False,WEB,None,San Jose,CA,95126,United States,18-24,Male,6681,gmail.com,2020
6682,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/30/2019 12:16:03 AM,False,WEB,None,Orange Cove,CA,93646,United States,18-24,Gender non-conforming,6682,gmail.com,2020
6683,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/3/2020 11:25:08 PM,False,WEB,None,Union City,CA,94587,United States,18-24,Female,6683,gmail.com,2020
6684,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/3/2019 9:53:43 AM,False,WEB,None,Citrus Heights,CA,95621,United States,25-34,Male,6684,gmail.com,2020
6685,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/7/2020 3:10:35 PM,False,WEB,None,Riverside,CA,92504,United States,25-34,Female,6685,gmail.com,2020
6686,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/7/2020 3:19:10 PM,False,WEB,None,Riverside,CA,92504,United States,18-24,Gender non-conforming,6686,gmail.com,2020
6687,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 2:19:06 PM,False,EMAIL,None,Mountain View,CA,94043,United States,11-17,Female,6687,mvwsd.net,2020
6688,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/20/2020 3:13:45 PM,False,WEB,None,Tucson,AZ,85742,United States,18-24,Gender non-conforming,6688,pacbell.net,2020
6689,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:25:54 AM,False,WEB,None,Galt,CA,95632,United States,25-34,Male,6689,yahoo.com,2020
6690,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:22:04 AM,False,WEB,None,Daly City,CA,94014,United States,25-34,Male,6690,gmail.com,2020
6691,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/20/2019 8:31:39 PM,False,WEB,None,Sunnyvale,CA,94085,United States,25-34,Male,6691,perot.me,2020
6692,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/27/2020 10:51:07 PM,False,WEB,None,Mountain View,CA,94043,United States,25-34,Female,6692,gmail.com,2020
6693,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/14/2020 12:21:48 PM,False,WEB,None,Los Gatos,CA,95032,United States,18-24,Male,6693,yahoo.com,2020
6694,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:22:25 AM,False,WEB,None,Bellevue,WA,98008,United States,25-34,Gender non-conforming,6694,gmail.com,2020
6695,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 11:33:18 PM,False,WEB,None,sunnyvale,CA,94089,United States,18-24,Male,6695,gmail.com,2020
6696,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 11:25:03 PM,False,WEB,None,sunnyvale,CA,94089,United States,11-17,Female,6696,gmail.com,2020
6697,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 11:36:25 PM,False,WEB,None,sunnyvale,CA,94089,United States,25-34,Gender non-conforming,6697,gmail.com,2020
6698,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 7:59:20 PM,False,Unknown,None,San Jose,CA,95148,United States,18-24,Female,6698,gmail.com,2020
6699,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/5/2019 1:11:53 PM,False,WEB,None,Gilroy,CA,95020,United States,25-34,Female,6699,yahoo.com,2020
6700,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/5/2020 12:58:01 AM,False,WEB,None,San Jose,CA,95131,United States,35-44,Male,6700,hotmail.com,2020
6701,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/18/2020 5:27:07 PM,False,WEB,None,Santa Clara,CA,95051,United States,25-34,Female,6701,gmail.com,2020
6702,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 8:21:08 AM,False,WEB,None,San Mateo,CA,94403,United States,45-54,Prefer not to respond,6702,gmail.com,2020
6703,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/25/2020 1:08:39 AM,False,WEB,None,Los Gatos,CA,95032,United States,18-24,Male,6703,gmail.com,2020
6704,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 8:50:42 AM,False,WEB,None,San Jose,CA,95125,United States,11-17,Female,6704,yahoo.com,2020
6705,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:15:29 AM,False,WEB,None,Fairfield,CA,94533,United States,18-24,Male,6705,gmail.com,2020
6706,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 8:55:28 AM,False,WEB,None,San Jose,CA,95125,United States,45-54,Male,6706,gmail.com,2020
6707,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:05:18 AM,False,WEB,None,Santa Cruz,CA,95060,United States,18-24,Gender non-conforming,6707,gmail.com,2020
6708,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/30/2019 11:01:32 PM,False,WEB,None,San Jose,CA,95123,United States,18-24,Female,6708,gmail.com,2020
6709,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:08:37 AM,False,WEB,None,Yuba City,CA,95993,United States,25-34,Male,6709,hotmail.com,2020
6710,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:59 AM,False,WEB,None,Aptos,CA,95003,United States,25-34,Male,6710,gmail.com,2020
6711,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/7/2020 10:45:41 AM,False,Unknown,None,Alameda,CA,94501,United States,25-34,Female,6711,gmail.com,2020
6712,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/23/2019 3:20:20 PM,False,WEB,None,Roseville,CA,95661,United States,18-24,Female,6712,gmail.com,2020
6713,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/19/2020 12:04:44 PM,False,WEB,None,Bellevue,WA,98008,United States,35-44,Female,6713,yahoo.com,2020
6714,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:04:15 AM,False,WEB,None,Mountain View,CA,94041,United States,25-34,Male,6714,sbcglobal.net,2020
6715,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/12/2019 12:52:40 PM,False,WEB,None,Pleasant Hill,CA,94523,United States,18-24,Female,6715,gmail.com,2020
6716,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 1:06:58 PM,False,WEB,None,San Jose,CA,95121,United States,25-34,Male,6716,gmail.com,2020
6717,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:42:22 AM,False,Unknown,None,San Jose,CA,95148,United States,25-34,Male,6717,yahoo.com,2020
6718,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 10:31:22 PM,False,WEB,None,San Jose,CA,95123,United States,18-24,Male,6718,gmail.com,2020
6719,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/25/2020 10:56:43 AM,False,WEB,None,San Jose,CA,95148,United States,18-24,Female,6719,gmail.com,2020
6720,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/28/2020 8:23:29 PM,False,WEB,None,Oakland,CA,94601,United States,11-17,Male,6720,gmail.com,2020
6721,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/6/2020 11:30:38 AM,False,WEB,None,San Jose,CA,95148,United States,18-24,Male,6721,gmail.com,2020
6722,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/9/2019 3:06:49 PM,False,WEB,None,San Jose,CA,95132,United States,25-34,Male,6722,hotmail.com,2020
6723,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/18/2019 7:28:13 PM,False,WEB,None,Castro Valley,CA,94546,United States,25-34,Female,6723,gmail.com,2020
6724,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 5:43:06 PM,False,WEB,None,San Jose,CA,95111,United States,25-34,Male,6724,gmail.com,2020
6725,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 11:03:02 PM,False,Unknown,None,San Jose,CA,95136,United States,18-24,Female,6725,gmail.com,2020
6726,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 12:52:09 AM,False,WEB,None,San Diego,CA,92115,United States,25-34,Female,6726,hotmail.com,2020
6727,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 7:20:33 PM,False,WEB,None,San Jose,CA,95127,United States,25-34,Male,6727,yahoo.com,2020
6728,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 9:01:52 PM,False,WEB,None,92618,CA,92618,United States,35-44,Male,6728,gmail.com,2020
6729,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:21:12 AM,False,WEB,None,San Jose,CA,95127,United States,18-24,Female,6729,yahoo.com,2020
6730,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/10/2019 4:07:50 PM,False,WEB,None,san jose,CA,95111,United States,18-24,Female,6730,gmail.com,2020
6731,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 10:26:37 AM,False,WEB,None,Roseville,CA,95747,United States,25-34,Male,6731,yahoo.com,2020
6732,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 12:51:55 PM,False,WEB,None,Spring Valley,CA,91977,United States,35-44,Male,6732,gmail.com,2020
6733,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 6:46:30 PM,False,WEB,None,San Jose,CA,95134,United States,25-34,Male,6733,gmail.com,2020
6734,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/8/2019 1:31:58 PM,False,WEB,None,MILPITAS,CA,95035,United States,35-44,Female,6734,yahoo.com,2020
6735,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:04:34 AM,False,WEB,None,Highlands Ranch,CO,80130,United States,25-34,Female,6735,gmail.com,2020
6736,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 10:12:56 AM,False,Unknown,None,Garden Grove,CA,92841,United States,25-34,Female,6736,gmail.com,2020
6737,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 11:21:03 PM,False,Unknown,None,San Jose,CA,95111,United States,18-24,Female,6737,gmail.com,2020
6738,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:05:10 AM,False,WEB,None,Sunnyvale,CA,94085,United States,18-24,Female,6738,yahoo.com,2020
6739,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 10:20:33 AM,False,WEB,None,San Leandro,CA,94579,United States,25-34,Male,6739,gmail.com,2020
6740,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/6/2020 9:05:41 PM,False,WEB,None,San Jose,CA,95127,United States,18-24,Male,6740,gmail.com,2020
6741,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 6:54:21 PM,False,WEB,None,San Jose,CA,95111,United States,18-24,Gender non-conforming,6741,gmail.com,2020
6742,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/27/2020 10:24:26 PM,False,WEB,None,San Jose,CA,95118,United States,25-34,Female,6742,gmail.com,2020
6743,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/26/2020 1:27:48 AM,False,WEB,None,Oakland,CA,94601,United States,18-24,Female,6743,yahoo.com,2020
6744,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/25/2020 11:02:17 AM,False,WEB,None,San Jose,CA,95148,United States,11-17,Female,6744,gmail.com,2020
6745,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/21/2019 1:01:04 AM,False,WEB,None,NEWARK,CA,94560,United States,35-44,Male,6745,hotmail.com,2020
6746,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 3:41:02 PM,False,WEB,None,San Ramon,CA,94582,United States,25-34,Male,6746,sbcglobal.net,2020
6747,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 12:44:54 PM,False,Unknown,None,San Jose,CA,95111,United States,18-24,Male,6747,gmail.com,2020
6748,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 10:16:05 PM,False,WEB,None,San Jose,CA,95132,United States,18-24,Male,6748,yahoo.com,2020
6749,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/29/2020 4:34:41 PM,False,WEB,None,San Fransisco,CA,95123,United States,25-34,Male,6749,yahoo.com,2020
6750,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/5/2019 8:51:03 PM,False,WEB,None,San Jose,CA,95136,United States,25-34,Male,6750,gmail.com,2020
6751,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/21/2020 3:22:38 PM,False,WEB,None,sacramento,CA,95823,United States,18-24,Female,6751,gmail.com,2020
6752,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/12/2020 9:11:25 PM,False,WEB,None,Union city,CA,94587,United States,25-34,Male,6752,gmail.com,2020
6753,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/24/2020 2:06:54 PM,False,WEB,None,San Jose,CA,95111,United States,11-17,Female,6753,gmail.com,2020
6754,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/7/2019 12:25:26 PM,False,WEB,None,San Leandro,CA,94579,United States,18-24,Female,6754,gmail.com,2020
6755,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/5/2020 10:14:25 PM,False,Unknown,None,hayward,CA,94544,United States,25-34,Male,6755,yahoo.com,2020
6756,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/10/2020 3:38:47 PM,False,Unknown,None,San Jose,CA,95121,United States,18-24,Female,6756,gmail.com,2020
